"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 6 meses","2026-02-02T04:48:19.134Z",,,,,,,,"Silencioso, agradable para conversar",,,,"$25-30",,,"Hasta 10 min",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21odFRubHlkMjR6VjNFeFRHcFZibTlVTWtvMkxXYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNRQUmVIFoONgDj0EsRb-k0AD0k4hgG4Enq56JAlrsXv39ex2Fc39_RbXHgz-9QcH1Q_5o7HJ8FTLjE5gk2PyMDkW6fOvUfdSXFOFnhqh0NXSfODj-f90zLPi0E3CBcKAqZp9shyyiSSzrR=k-no",,,,,,,"Google",,,"30",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Buenazo",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 6 meses","2026-01-20T11:27:57.326Z",,,,,"Hay suficiente espacio",,"No lo sé",,"Estacionamiento gratuito",,,"$10-15",,"Apto para grupos de todos los tamaños","De 10 a 30 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tWSVowZDZRMWhUVGs5R2VuWlNielYwY1hkMVkzYxAB",,,,,,,,"Google",,,"23",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 6 meses","2026-01-18T18:36:51.853Z",,,,,,,,,,,,"$15-20",,,,,,,"2","4","5","Ci9DQUlRQUNvZENodHljRjlvT2t4aWNXNUVhalZxV0dKTlZscG9WbWhhYjJSYVpuYxAB",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Deben mejorar..el mantenimiento de los equipos para que estén correctamente operativos",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 6 meses","2026-01-14T03:22:12.256Z",,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT214bFZGVnVPWFZ0WjJaaWIxWkdUbUZSUkVaR1VIYxAB",,,,,,,,"Google",,,"6",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","en","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 7 meses","2025-12-15T13:30:38.758Z",,,,,,,,,,,,,,,,,,,"5","4","5","Ci9DQUlRQUNvZENodHljRjlvT21abmExVlhhMGQ1VW10NmNIcFNOMlpyUTJJdGRFRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNv6bD8rmVLyuIrna0Poy4jwXMa4Psq1j6kzqXkGivu2Vgn2-I-JgkcJUk3Tor7_pwmUNnB70J4PSga1POdTWlJDEfFokaqnOl7MMCnd0HTfFmNVBbSBO9SACR9fiI72VsZp72z_UW-qnyT=k-no",,,,,,,"Google",,,"522",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Nice and friendly place to celebrate birthdays with friends or families.
But there is no an elevator for elderly people.
I had a wonderful time. 😉😉😉","Un lugar agradable y acogedor para celebrar cumpleaños con amigos o familiares.
Pero no hay ascensor para personas mayores.
¡Lo pasé genial! 😉😉😉","Parrillada Punta Del Este","4.3","es","https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 7 meses","2025-12-13T21:40:54.041Z",,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pkbE1GRnZXRlJCTkRGVVVFSjFWbWRHWkRsTVZIYxAB",,,,,,,,"Google",,,"260",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 8 meses","2025-11-22T02:55:09.338Z",,,,,,,,,,,,"$10-15","Varía según la hora o el día","Apto para grupos de todos los tamaños","Hasta 10 min",,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21vek4wOHdjRXRyUlVKUk1VWmtSR1IwVjFKMmNYYxAB",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Muy buena la comida, el servicio y el ambiente es tan agradable cuando se pasa en familia siempre vamos en ocasiones especiales",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 9 meses","2025-10-15T01:56:40.027Z",,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xCVFJtMXBiRVZyVG5kTVZXRjVibnAxY20xbFZYYxAB",,,,,,,,"Google",,,"0",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 11 meses","2025-09-07T03:55:14.549Z",,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKcVFtVjNNVUZaWlZGWVExZFZWalZEVDNSMWMzYxAB",,,,,,,,"Google",,,"13",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 11 meses","2025-08-19T20:34:22.918Z",,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25SS2NsRkxNVlJ6Tms0MVZGaDJaMlpsWlhJeGEyYxAB",,,,,,,,"Google",,,"119",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 11 meses","2025-08-14T01:40:35.984Z",,,,,,,,,,,,,,,,,,,"3","3","3","Ci9DQUlRQUNvZENodHljRjlvT2pSaWRVdDFXREpqTUY5V1RWUk1NblpaTm1oMlFtYxAB",,,,,,,,"Google",,,"12",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Editado Hace un año","2025-08-04T21:45:27.058Z",,,,,,,,,,,,,,,,,,,"3","3","3","ChZDSUhNMG9nS0VJQ0FnSURZcUk3bU1nEAE",,,,,,,,"Google",,,"838",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
