"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un mes","2026-06-27T21:11:58.380Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tWRllXRnFMV2xFTWpGQlJrTlpaVUV0ZG5GVGRtYxAB",,,,,,,,"Google",,,"2",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un mes","2026-06-25T18:05:29.502Z",,,,,,,,,"Ruido moderado",,,,"Más de $50",,,"Más de 9 personas","Hasta 10 min",,,,"5","5","4","Ci9DQUlRQUNvZENodHljRjlvT2pkZk9GSm9iVlI2WkVkQ01XMHlSWEIyUkRrMmNHYxAB","https://lh3.googleusercontent.com/grass-cs/ACvplmPt_v4m4ZgmcCIQaPLDHeKJvWOHk_rq5rF6XAi6VJ2qElGpNUGQEMYzWMTxRz_PCl9UxvMyxpz_L4eNeDPyS1tumAYzwM2bTVVE_smgua6ohoFnkl0Mb8xGp8s2KrTPPQXBWTJ4INw3G1I=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmMWpg2T1m-Zt-JkneKWJ8W-xQAC6gM8tYIG2xxMm7h63GVleFII728Zjsu4d1LJKRKGNkJIgBZ_lL_u8xSSTbr61DuyB-taRxe3xKzFVi3OHTY2uaQsH5_hxHhz4cdVpIquU9DYVDocS3sy=k-no",,,,,,"Google",,,"111",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Muy recomendable el lugar, todo el menú es magnífico. Solo un poquito de amabilidad de los meser@s no vienen mal: por favor jefes tratarlos bien y ustedes al menos despéguensen de sus problemas un momento que a uno le da hasta gusto dejarles una propina (me atendió un chico con actitud desagradable hasta para responder, cosas simples) .. pero no quiero empañar el lugar del resto todo estuvo espléndido, rápido..",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un mes","2026-06-24T13:51:45.369Z",,,,,,,,,,,,,"$5-10",,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2padFFURlVOM2hNTFRSRVRqUmpaV0Y0VlZCTFRsRRAB",,,,,,,,"Google",,,"1",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un mes","2026-06-22T00:51:20.670Z",,,,,,,,,,,,,,,,,"De 30 a 60 min",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21aa2FqQmFOMjAwVlRRMFVtUjZZbE5mTTBSaFdYYxAB",,,,,,,,"Google",,,"29",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 meses","2026-06-06T04:59:48.300Z",,,,,,,,"No lo sé",,,,,"$15-20",,,"2 personas","De 30 a 60 min",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25vMGRWTXpaVWxUZDBKSlMwOXZhRUZpTjBGb1prRRAB",,,,,,,,"Google",,,"16",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Rodrigo Icaza Cornejo Manzana 139","false","El chico creo que era Nuevo oo demorar en despachar lo pedidos
La cervezas personales Un poco Caras",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 meses","2026-06-02T21:38:15.184Z",,,,,,,,,,,,,"$10-15",,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2poZk1XZDJOMDF3UTJSb1ZucFJjMjV4VlcxSllXYxAB",,,,,,,,"Google",,,"0",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-05-08T11:55:38.288Z",,,,,,,,,,,,,"$15-20",,,,,,,,"4","4","4","Ci9DQUlRQUNvZENodHljRjlvT2pKblZsaHhaVXhJVVZwWmJrWnRPWHByWVhWSmQxRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNHoHHcCzv9RQRAu8H3yk7FtKLZdCf4s7pXWlz-j9TkcBPVC550VVchCZ_Yq25n359E_D4t8nnhkmwv9QPo8iCmufkzIWpOI2yB-EQiXlkS7PSUphw4erFMXxaduSEznIzETdqJRAnZBfo=k-no",,,,,,,"Google",,,"407",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-05-06T19:13:01.830Z",,,,,,,,,,,,,,,,,,,,,"4","5","4","Ci9DQUlRQUNvZENodHljRjlvT25sc2RsWTVialZqWWxkTWVGbE9kakZWV25WWGRsRRAB",,,,,,,,"Google",,,"16",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false","Pollo asado con buen sabor, no es muy condimentado es el pollo asado más sanito que he podido probar, lo único malo de la zona es el parqueo",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-04-29T14:35:35.404Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tWWk4yNDBOMjlGWkVWQmJWZFlYMGR6V2tWUVIyYxAB",,,,,,,,"Google",,,"13",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-04-27T01:00:28.757Z",,,,,,,,,,,,,"$5-10",,,"Entre 5 y 8 personas","Hasta 10 min","Comedor privado",,,"3","3","3","Ci9DQUlRQUNvZENodHljRjlvT21oUVdHNW9kSFJQWTJreGJYUXRNRFZoY0ZrMk1FRRAB",,,,,,,,"Google",,,"2",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-04-21T21:47:18.683Z",,,,,,,,"Ningún evento especial","Silencioso, agradable para conversar",,,,"$1-5",,,,"Sin espera",,,,"4","4","4","Ci9DQUlRQUNvZENodHljRjlvT2pjNGFqQmFUMVEyY2t0V01VaHNkbXhIYVhRd00wRRAB",,,,,,,,"Google",,,"24",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-04-21T13:17:05.099Z",,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21adWIzQnBORnBHTXpGMWRVTk9NbEJ5ZEZkSlFrRRAB",,,,,,,,"Google",,,"16",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 3 meses","2026-04-10T10:53:38.039Z",,,,,,,,,,,,,"$25-30",,,"3 o 4 personas","Hasta 10 min","Comedor cubierto",,,"5","4","4","Ci9DQUlRQUNvZENodHljRjlvT2tOTVptcHZOMjU2TVZKMGRURnJja1F6WTJGWVRuYxAB",,,,,,,,"Google",,,"0",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
